Reg_yr,Manufacturing_yr,Km_driven,Engine capacity,Prev_owners,Cylinders,Max Power,Seater,Ground_clearance,Bootspace,Fueltank,Airbags,Fueltype,RTO,Transmission,Insurance_expiry,Insurance_type,Drivetrain,Bodytype,Model,Brand,City,Price
Sep 2017,Jun 2017,"48,965 km",799cc,3rd,3,54@5678,5,180,300,28,,Petrol,KA53**4700,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,bangalore,272474
Aug 2017,Jun 2017,"60,512 km",999cc,1st,3,68@5500,5,180,300,28,,Petrol,KA46*5817,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,bangalore,348000
Sep 2017,Mar 2017,"81,302 km",999cc,1st,3,68@5500,5,180,300,28,,Petrol,TS07**0590,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,hyderabad,254474
Mar 2018,Jul 2017,"85,457 km",999cc,2nd,3,68@5500,5,180,300,28,1,Petrol,KL05**7725,Manual,2025-04-21,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,kochi,237474
Feb 2018,Nov 2017,"82,708 km",999cc,1st,3,68@5500,5,180,300,28,1,Petrol,WB02**3891,Automatic,2026-03-26,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,kolkata,258743
Dec 2017,Aug 2017,"35,527 km",999cc,2nd,3,68@5500,5,180,300,28,1,Petrol,DL8C**7260,Automatic,2026-01-18,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,noida,302000
May 2018,Nov 2017,"17,070 km",799cc,1st,3,54@5678,5,180,300,28,,Petrol,MH12**7848,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,pune,293474
Dec 2018,Sep 2018,"75,460 km",799cc,1st,3,54@5678,5,180,300,28,,Petrol,KA03**9274,Manual,2025-12-20,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,bangalore,310000
Nov 2018,Sep 2018,"52,039 km",799cc,3rd,3,54@5678,5,180,300,28,,Petrol,******0316,Manual,2025-06-14,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,chennai,235000
Jun 2018,Feb 2018,"37,329 km",999cc,1st,3,68@5500,5,180,300,28,1,Petrol,DL3C**3395,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,ghaziabad,283474
Aug 2018,Jul 2018,"57,645 km",999cc,1st,3,68@5500,5,180,300,28,1,Petrol,TS09**3038,Automatic,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,hyderabad,303474
Mar 2019,Nov 2018,"51,522 km",999cc,1st,3,68@5500,5,180,300,28,1,Petrol,TS07**4035,Automatic,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,hyderabad,365474
Jul 2018,Feb 2018,"72,511 km",999cc,2nd,3,68@5500,5,180,300,28,,CNG,UP37*5054,Manual,2026-04-25,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,lucknow,285000
Dec 2018,Oct 2018,"21,523 km",999cc,2nd,3,68@5500,5,180,300,28,1,Petrol,MH47**5060,Manual,2026-03-25,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,mumbai,280000
Apr 2019,Apr 2019,"43,656 km",999cc,1st,3,68@5500,5,184,279,28,1,Petrol,GJ02**0271,Automatic,2025-03-19,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,ahmedabad,367628
May 2019,Feb 2019,"33,913 km",999cc,1st,3,68@5500,5,180,300,28,1,Petrol,HR03*9197,Manual,2025-06-02,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,chandigarh,310953
Nov 2019,Oct 2019,"38,298 km",999cc,1st,3,68@5500,5,184,279,28,2,Petrol,DL2C**9496,Manual,2025-12-01,3rd Party,Front Wheel Drive,Hatchback,Kwid,Renault,ghaziabad,306474
Oct 2019,Apr 2019,"24,056 km",,2nd,,,,,,,,Petrol,HR26**9258,Manual,,Insurance Expired,,Hatchback,Kwid,Renault,gurgaon,299474
May 2019,Jan 2019,"36,167 km",799cc,1st,3,54@5678,5,180,300,28,1,Petrol,HR12**2850,Manual,2025-04-18,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,gurgaon,302000
Dec 2019,Jul 2019,"38,034 km",,2nd,,,,,,,,Petrol,DL10**4638,Manual,2025-12-18,Zero Depreciation,,Hatchback,Kwid,Renault,noida,287000
Jun 2019,Mar 2019,"25,069 km",,2nd,,,,,,,,Petrol,DL8C**2336,Manual,2026-05-11,Comprehensive,,Hatchback,Kwid,Renault,noida,313000
Jun 2019,Mar 2019,"62,367 km",799cc,1st,3,54@5678,5,180,300,28,,Petrol,UP13**9795,Manual,2025-06-07,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,noida,280000
Feb 2020,Feb 2020,"25,838 km",799cc,1st,3,54@5600,5,184,279,28,1,Petrol,******4247,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,ahmedabad,282360
Nov 2020,Mar 2020,"52,947 km",799cc,1st,3,54@5678,5,184,279,28,1,Petrol,HR01**7814,Manual,2025-10-20,Comprehensive,Front Wheel Drive,Hatchback,Kwid,Renault,faridabad,300000
Feb 2021,Jan 2021,"40,852 km",999cc,1st,3,68@5500,5,184,279,28,2,Petrol,KA26*2927,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,bangalore,411000
Apr 2021,Mar 2021,"12,069 km",799cc,1st,3,54@5600,5,184,279,28,1,Petrol,TN09**0418,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,chennai,412174
Feb 2022,Jan 2022,"52,141 km",999cc,1st,3,68@5500,5,184,279,28,2,Petrol,PB52*9642,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Kwid,Renault,chandigarh,383474
Sep 2023,Mar 2023,"6,625 km",999cc,1st,3,68@5500,5,184,279,28,2,Petrol,WB08*2690,Manual,2025-08-31,Zero Depreciation,Front Wheel Drive,Hatchback,Kwid,Renault,kolkata,444474
Jan 2020,Nov 2019,"15,398 km",999cc,1st,3,72@6250,7,182,84,40,4,Petrol,DL10**6442,Manual,2026-01-23,Comprehensive,Front Wheel Drive,SUV,TRIBER,Renault,new-delhi,493000
Mar 2020,Feb 2020,"65,441 km",999cc,1st,3,72@6250,7,182,84,40,4,Petrol,TN11**6336,Manual,,Insurance Expired,Front Wheel Drive,SUV,TRIBER,Renault,chennai,587417
Mar 2021,Dec 2020,"42,297 km",999cc,2nd,3,72@6250,7,182,84,40,2,Petrol,UP16**2573,Manual,,Insurance Expired,Front Wheel Drive,SUV,TRIBER,Renault,ghaziabad,408454
May 2022,Mar 2022,"40,182 km",999cc,1st,3,72@6250,7,182,84,40,4,Petrol,KL43*5198,Automatic,2025-05-09,Zero Depreciation,Front Wheel Drive,SUV,TRIBER,Renault,kochi,643000
Jun 2023,Mar 2023,"14,009 km",999cc,1st,3,72@6250,7,182,84,40,4,Petrol,UP42**7896,Manual,,Insurance Expired,Front Wheel Drive,SUV,TRIBER,Renault,lucknow,651000
May 2022,Dec 2021,"28,457 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,TN04**9898,Automatic,2025-05-11,Zero Depreciation,Front Wheel Drive,SUV,KUSHAQ,Skoda,chennai,1194144
Sep 2021,Aug 2021,"74,541 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,HR03**5477,Manual,,Insurance Expired,Front Wheel Drive,SUV,KUSHAQ,Skoda,gurgaon,761474
Nov 2021,Sep 2021,"34,816 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,UP14**8477,Automatic,2025-10-23,Comprehensive,Front Wheel Drive,SUV,KUSHAQ,Skoda,noida,1074954
Nov 2021,Sep 2021,"48,553 km",999cc,2nd,3,115@5000,5,188,385,50,2,Petrol,MH14**5193,Automatic,2025-11-03,Zero Depreciation,Front Wheel Drive,SUV,KUSHAQ,Skoda,pune,1232524
Aug 2022,Jun 2022,"16,286 km",1498cc,1st,4,150@5000,5,188,385,50,6,Petrol,KA01**8920,Automatic,2025-12-15,Comprehensive,Front Wheel Drive,SUV,KUSHAQ,Skoda,bangalore,1660310
Jul 2022,Apr 2022,"28,742 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,CH01**3275,Manual,2025-06-30,Comprehensive,Front Wheel Drive,SUV,KUSHAQ,Skoda,chandigarh,856474
Aug 2023,Oct 2022,"50,810 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,PB02**1551,Automatic,2026-08-24,3rd Party,Front Wheel Drive,SUV,KUSHAQ,Skoda,chandigarh,1227990
Mar 2022,Jan 2022,"59,676 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,CH01**0669,Automatic,,Insurance Expired,Front Wheel Drive,SUV,KUSHAQ,Skoda,chandigarh,1051724
Feb 2023,Feb 2022,"30,264 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,MH02**1743,Manual,2026-02-14,3rd Party,Front Wheel Drive,SUV,KUSHAQ,Skoda,mumbai,1068450
May 2023,Oct 2022,"8,185 km",999cc,2nd,3,115@5000,5,188,385,50,2,Petrol,MH04**3977,Automatic,2026-05-04,Zero Depreciation,Front Wheel Drive,SUV,KUSHAQ,Skoda,mumbai,1184600
May 2022,May 2022,"24,456 km",999cc,1st,3,115@5000,5,188,385,50,2,Petrol,DL3C**0909,Manual,2025-05-24,Zero Depreciation,Front Wheel Drive,SUV,KUSHAQ,Skoda,new-delhi,886674
May 2023,Mar 2023,"37,821 km",999cc,1st,3,115@5000,5,188,385,50,6,Petrol,MH12**2695,Manual,,Insurance Expired,Front Wheel Drive,SUV,KUSHAQ,Skoda,pune,1336554
Aug 2021,May 2021,"24,079 km",999cc,1st,3,110@5000,5,163,460,55,4,Petrol,TN13*4321,Manual,2025-10-27,Comprehensive,Front Wheel Drive,Sedan,Rapid,Skoda,chennai,907974
Jul 2022,May 2022,"18,557 km",,1st,,,,,,,,Petrol,GJ01**2073,Manual,2025-06-28,3rd Party,,Sedan,SLAVIA,Skoda,ahmedabad,1207206
Feb 2023,Aug 2022,"5,273 km",1498cc,1st,4,150@5000,5,179,521,45,6,Petrol,PB03**0725,Automatic,2026-01-22,3rd Party,Front Wheel Drive,Sedan,SLAVIA,Skoda,chandigarh,1309300
Jun 2022,Mar 2022,"33,793 km",999cc,1st,3,115@5000,5,179,521,45,2,Petrol,TN06**1128,Manual,2025-06-16,Comprehensive,Front Wheel Drive,Sedan,SLAVIA,Skoda,chennai,909974
Apr 2022,Apr 2022,"40,039 km",999cc,1st,3,115@5000,5,179,521,45,6,Petrol,WB02**4645,Automatic,2025-04-27,Zero Depreciation,Front Wheel Drive,Sedan,SLAVIA,Skoda,kolkata,1028974
Apr 2022,Feb 2022,"16,829 km",999cc,1st,3,115@5000,5,179,521,45,6,Petrol,*****6589,Automatic,2026-03-14,Zero Depreciation,Front Wheel Drive,Sedan,SLAVIA,Skoda,mohali,1310000
Apr 2022,Apr 2022,"34,035 km",999cc,1st,3,115@5000,5,179,521,45,6,Petrol,MH43**9670,Automatic,,Insurance Expired,Front Wheel Drive,Sedan,SLAVIA,Skoda,mumbai,1252224
Sep 2022,Aug 2022,"38,681 km",999cc,1st,3,115@5000,5,179,521,45,6,Petrol,UP32**2455,Manual,2025-08-31,Zero Depreciation,Front Wheel Drive,Sedan,SLAVIA,Skoda,noida,1114854
Aug 2023,May 2023,"28,828 km",999cc,1st,3,115@5000,5,179,521,45,2,Petrol,TN14**7320,Manual,2025-07-31,Comprehensive,Front Wheel Drive,Sedan,SLAVIA,Skoda,chennai,1173444
Jul 2023,Feb 2023,"29,075 km",999cc,1st,3,115@5000,5,179,521,45,2,Petrol,DL10**7693,Automatic,2026-07-12,3rd Party,Front Wheel Drive,Sedan,SLAVIA,Skoda,noida,1232570
Dec 2020,Aug 2020,"71,786 km",1199cc,2nd,3,86@6000,5,165,345,37,2,Petrol,GJ27**9094,Manual,2025-06-23,Comprehensive,Front Wheel Drive,Hatchback,ALTROZ,Tata,ahmedabad,499171
Nov 2022,Oct 2022,"42,077 km",1199cc,1st,3,86@6000,5,165,345,37,2,Petrol,UP32**1137,Manual,2025-11-08,3rd Party,Front Wheel Drive,Hatchback,ALTROZ,Tata,lucknow,659867
Jul 2024,May 2024,"4,673 km",1199cc,1st,3,120@5500,5,165,345,37,6,Petrol,TN09**4977,Manual,2025-07-04,Comprehensive,Front Wheel Drive,Hatchback,ALTROZ,Tata,chennai,1028826
Aug 2024,Apr 2024,"9,742 km",1199cc,1st,3,74@6000,5,165,210,37,2,CNG,HR06**7270,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,ALTROZ,Tata,gurgaon,653500
Sep 2024,Sep 2024,"2,519 km",1199cc,1st,3,120@5500,5,208,500,44,6,Petrol,HR87*7241,Manual,2025-11-19,Comprehensive,Front Wheel Drive,SUV,Curvv,Tata,faridabad,1153046
Oct 2019,Jun 2019,"91,598 km",1956cc,1st,4,140@3750,5,205,425,50,6,Diesel,PB10**9677,Manual,,Insurance Expired,Front Wheel Drive,SUV,Harrier,Tata,chandigarh,931277
Mar 2019,Feb 2019,"108,414 km",1956cc,1st,4,140@3750,5,205,425,50,6,Diesel,HR87*2381,Manual,,Insurance Expired,Front Wheel Drive,SUV,Harrier,Tata,faridabad,868277
Feb 2020,Jan 2020,"81,371 km",1956cc,1st,4,140@3750,5,205,425,50,6,Diesel,GJ12**6822,Manual,,Insurance Expired,Front Wheel Drive,SUV,Harrier,Tata,ahmedabad,1167730
Dec 2020,Mar 2020,"37,699 km",1956cc,2nd,4,170@3750,5,205,425,50,6,Diesel,KA51**0752,Automatic,2025-11-25,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,bangalore,1531217
Aug 2020,Jul 2020,"60,716 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,DL11**1158,Manual,2025-08-02,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,ghaziabad,1192857
Oct 2020,Sep 2020,"67,027 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,DL2C**9050,Manual,2025-10-03,3rd Party,Front Wheel Drive,SUV,Harrier,Tata,noida,1136802
Jun 2020,Feb 2020,"60,978 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,MH12**3027,Automatic,2025-05-31,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,pune,1405977
Nov 2021,Sep 2021,"73,235 km",1956cc,1st,4,170@3750,5,205,425,50,2,Diesel,GJ02**8985,Manual,,Insurance Expired,Front Wheel Drive,SUV,Harrier,Tata,ahmedabad,1167222
Nov 2021,Sep 2021,"70,798 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,HR98*1403,Automatic,,Insurance Expired,Front Wheel Drive,SUV,Harrier,Tata,faridabad,1275677
Oct 2021,Sep 2021,"49,008 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,UP16**9394,Manual,2025-10-15,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,ghaziabad,1260971
Jan 2022,Nov 2021,"65,911 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,HR98*0715,Manual,2025-12-30,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,gurgaon,1247200
Jan 2021,Jan 2021,"44,378 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,DL7C*9647,Automatic,2026-01-19,Comprehensive,Front Wheel Drive,SUV,Harrier,Tata,new-delhi,1372440
Feb 2021,Jan 2021,"89,579 km",1956cc,1st,4,170@3750,5,205,425,50,2,Diesel,HR20**2834,Manual,2026-02-03,Zero Depreciation,Front Wheel Drive,SUV,Harrier,Tata,new-delhi,1166400
Aug 2022,Jul 2022,"29,662 km",1956cc,1st,4,170@3750,5,205,425,50,6,Diesel,UP16**2645,Automatic,2025-06-29,3rd Party,Front Wheel Drive,SUV,Harrier,Tata,noida,1518077
Aug 2010,Jul 2010,"83,089 km",1396cc,3rd,4,85@5500,5,,450,42,,Petrol,******2279,Manual,2026-05-08,3rd Party,Front Wheel Drive,Sedan,Indigo CS,Tata,chennai,77000
May 2018,Mar 2018,"85,570 km",1198cc,2nd,3,110@5000,5,209,350,44,2,Petrol,DL10**8995,Manual,,Insurance Expired,Front Wheel Drive,SUV,NEXON,Tata,new-delhi,450796
Jul 2020,Jun 2020,"20,129 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,KL01**5867,Automatic,2025-06-21,Comprehensive,Front Wheel Drive,SUV,NEXON,Tata,kochi,826796
Dec 2020,Nov 2020,"39,167 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,UP78**9477,Manual,2025-11-24,Zero Depreciation,Front Wheel Drive,SUV,NEXON,Tata,lucknow,812538
Feb 2021,Jan 2021,"72,192 km",1199cc,2nd,3,120@5500,5,209,350,44,2,Petrol,WB77*7047,Manual,,Insurance Expired,Front Wheel Drive,SUV,NEXON,Tata,kolkata,570017
Jul 2022,Jun 2022,"21,043 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,GJ01**1692,Automatic,2025-06-29,3rd Party,Front Wheel Drive,SUV,NEXON,Tata,ahmedabad,1056684
Jun 2022,Apr 2022,"36,658 km",1497cc,1st,4,110@4000,5,209,350,44,2,Diesel,TN14**5100,Automatic,2025-05-29,Zero Depreciation,Front Wheel Drive,SUV,NEXON,Tata,chennai,1217186
Jul 2022,Jun 2022,"27,027 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,TS08**6336,Automatic,2025-06-30,Comprehensive,Front Wheel Drive,SUV,NEXON,Tata,hyderabad,1113666
Oct 2022,Sep 2022,"18,532 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,UP14**8178,Manual,2025-09-25,3rd Party,Front Wheel Drive,SUV,NEXON,Tata,noida,625756
May 2023,Mar 2023,"25,001 km",,2nd,,,,,,,,Petrol,GJ38**5366,Automatic,2026-04-22,Comprehensive,,SUV,NEXON,Tata,ahmedabad,1126890
Aug 2023,Aug 2023,"20,556 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,UP16**8042,Automatic,,Insurance Expired,Front Wheel Drive,SUV,NEXON,Tata,ghaziabad,966796
Mar 2023,Jan 2023,"21,184 km",1199cc,1st,3,120@5500,5,209,350,44,2,Petrol,TS08**2221,Automatic,2026-02-27,3rd Party,Front Wheel Drive,SUV,NEXON,Tata,hyderabad,1060380
Apr 2023,Jan 2023,"39,824 km",,1st,,,,,,,,Petrol,TS15**1239,Automatic,2026-03-05,Comprehensive,,SUV,NEXON,Tata,hyderabad,1162390
Dec 2023,Nov 2023,"12,129 km",,1st,,,,,,,,Petrol,WB02**7149,Automatic,2026-12-01,3rd Party,,SUV,NEXON,Tata,kolkata,1078974
Mar 2024,Aug 2023,"19,070 km",1199cc,1st,3,120@5500,5,,382,44,6,Petrol,UP32**2162,Manual,2026-10-17,3rd Party,Front Wheel Drive,SUV,NEXON,Tata,lucknow,1058350
Feb 2024,Jan 2024,"13,654 km",1199cc,1st,3,120@5500,5,,382,44,6,Petrol,GJ09**9500,Automatic,2025-02-28,Zero Depreciation,Front Wheel Drive,SUV,NEXON,Tata,ahmedabad,1217922
Apr 2024,Mar 2024,"4,038 km",,1st,,,,,,,,Petrol,DL4C**8276,Automatic,2027-04-09,3rd Party,,SUV,NEXON,Tata,ghaziabad,1111880
Jul 2024,Jul 2024,"15,979 km",,1st,,,,,,,,Petrol,MH02**9425,Automatic,2027-07-22,3rd Party,,SUV,NEXON,Tata,mumbai,1198750
Aug 2022,Feb 2022,"24,471 km",1199cc,2nd,3,86@6000,5,187,366,37,2,Petrol,PB70*4870,Automatic,,Insurance Expired,Front Wheel Drive,SUV,PUNCH,Tata,chandigarh,589796
Apr 2022,Mar 2022,"58,738 km",1199cc,1st,3,86@6000,5,187,366,37,2,Petrol,UP32**8875,Manual,2026-03-27,3rd Party,Front Wheel Drive,SUV,PUNCH,Tata,lucknow,558000
Dec 2023,Nov 2023,"26,373 km",1199cc,1st,3,74@6000,5,187,210,37,2,CNG,GJ38**6861,Manual,2025-12-13,Zero Depreciation,Front Wheel Drive,SUV,PUNCH,Tata,ahmedabad,771903
Mar 2024,Feb 2024,"4,674 km",1199cc,1st,3,88@6000,5,187,366,37,2,Petrol,DL10**3144,Automatic,2025-03-27,Comprehensive,Front Wheel Drive,SUV,PUNCH,Tata,new-delhi,876796
Mar 2021,Feb 2021,"61,206 km",1956cc,1st,4,170@3750,6,205,,50,6,Diesel,MH04**3597,Automatic,2025-03-19,Comprehensive,Front Wheel Drive,SUV,Safari,Tata,mumbai,1461140
Jun 2022,Apr 2022,"50,493 km",1956cc,1st,4,170@3750,7,205,,50,2,Diesel,HR87*5967,Manual,,Insurance Expired,Front Wheel Drive,SUV,Safari,Tata,faridabad,1349508
Feb 2022,Jan 2022,"22,039 km",1956cc,1st,4,170@3750,7,205,,50,2,Diesel,******5180,Manual,,Insurance Expired,Front Wheel Drive,SUV,Safari,Tata,mohali,1605000
Mar 2022,Mar 2022,"79,431 km",1956cc,1st,4,170@3750,7,205,,50,6,Diesel,UP16**3492,Manual,2026-03-21,Comprehensive,Front Wheel Drive,SUV,Safari,Tata,noida,1336383
Jul 2022,Jun 2022,"37,486 km",1956cc,1st,4,170@3750,7,205,,50,2,Diesel,UP14**9927,Manual,2025-06-28,Zero Depreciation,Front Wheel Drive,SUV,Safari,Tata,noida,1630005
Sep 2016,Jul 2016,"74,562 km",1199cc,2nd,3,85@6000,5,170,242,35,,Petrol,UK119200,Manual,2025-10-10,Comprehensive,Front Wheel Drive,Hatchback,Tiago,Tata,mohali,295000
Nov 2020,Nov 2020,"18,571 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,DL10**3172,Manual,2025-11-27,Zero Depreciation,Front Wheel Drive,Hatchback,Tiago,Tata,ghaziabad,441156
Aug 2021,Jun 2021,"29,578 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,PB02**0186,Manual,2025-07-27,Comprehensive,Front Wheel Drive,Hatchback,Tiago,Tata,chandigarh,466817
Jan 2022,Oct 2021,"69,540 km",,1st,,,,,,,,CNG,DL9C**4066,Manual,2026-01-26,Comprehensive,,Hatchback,Tiago,Tata,ghaziabad,537070
Feb 2021,Jan 2021,"54,414 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,TS18*1352,Manual,2026-01-27,Comprehensive,Front Wheel Drive,Hatchback,Tiago,Tata,hyderabad,517000
Nov 2021,Oct 2021,"5,458 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,WB06*8294,Automatic,2025-11-02,Comprehensive,Front Wheel Drive,Hatchback,Tiago,Tata,kolkata,509054
Jan 2021,Jan 2021,"17,017 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,DL9C**4229,Manual,2026-01-15,3rd Party,Front Wheel Drive,Hatchback,Tiago,Tata,noida,507010
Oct 2022,Sep 2022,"21,618 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,TN14**8709,Manual,2025-10-11,Zero Depreciation,Front Wheel Drive,Hatchback,Tiago,Tata,chennai,544796
Oct 2022,Sep 2022,"19,828 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,TN14**9175,Manual,2025-10-11,Comprehensive,Front Wheel Drive,Hatchback,Tiago,Tata,chennai,562796
Feb 2022,Jan 2022,"76,040 km",1199cc,1st,3,73@6000,5,168,,60,2,CNG,MH15**0049,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Tiago,Tata,mumbai,575856
Jul 2022,Jun 2022,"6,299 km",1199cc,1st,3,73@6000,5,168,,60,2,CNG,DL12**0849,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Tiago,Tata,noida,548996
Mar 2025,Oct 2024,"2,615 km",1199cc,1st,3,86@6000,5,170,242,35,2,Petrol,HR98*8887,Manual,,Insurance Expired,Front Wheel Drive,Hatchback,Tiago,Tata,gurgaon,521162
Oct 2022,Sep 2022,"44,769 km",1199cc,1st,3,86@6000,5,181,242,35,2,Petrol,MH05**1253,Automatic,2025-10-21,3rd Party,Front Wheel Drive,Hatchback,TIAGO NRG,Tata,pune,605796
May 2018,Jan 2018,"44,609 km",1199cc,2nd,3,85@6000,5,170,419,35,,Petrol,MH04**2316,Manual,2025-12-26,Comprehensive,Front Wheel Drive,Sedan,TIGOR,Tata,pune,409000
Dec 2021,Aug 2021,"42,791 km",1199cc,2nd,3,86@6000,5,170,419,35,2,Petrol,PB07**6626,Manual,,Insurance Expired,Front Wheel Drive,Sedan,TIGOR,Tata,chandigarh,448796
May 2022,Mar 2022,"36,368 km",1199cc,1st,3,73@6000,5,165,,60,2,CNG,GJ01**4195,Manual,,Insurance Expired,Front Wheel Drive,Sedan,TIGOR,Tata,ahmedabad,681314
Nov 2022,Sep 2022,"30,720 km",1199cc,1st,3,73@6000,5,165,,60,2,CNG,TS09**7977,Manual,2025-10-18,Comprehensive,Front Wheel Drive,Sedan,TIGOR,Tata,hyderabad,694856
Mar 2023,Feb 2023,"12,849 km",1199cc,1st,3,73@6000,5,165,,35,2,CNG,GJ27**0227,Manual,2026-02-20,Zero Depreciation,Front Wheel Drive,Sedan,TIGOR,Tata,ahmedabad,719748
